Onorina;11/10/2014;14;no;no;[Almundena, Ida, Lena, Azize, Marjolaine, Corinna, Armida, Amanda, Margot, Perla, Rica, Lilas, Louane, Şafak]
Ophélie;18/10/2015;6;yes;no;[Giuliana, Danièle, Roxane, Fulvia, Christine, Harika]
Ora;19/12/2014;5;yes;no;[Viviana, Esterina, Iluminada, Lison, Buket]
Orchidea;03/02/2015;3;yes;no;[Gezana, Bianca, Onorata]
Oriana;19/08/2014;5;yes;no;[Rossella, Nalda, Crocefissa, Maïté, Esterina]
Oriane;13/04/2016;3;yes;no;[Kezban, Véronique, Chiara]
Orietta;20/10/2014;2;yes;no;[Mendi, Cesara]
Orlanda;06/05/2015;8;yes;no;[Leira, Javiera, Mirabelle, Nisan, Perla, Fabiana, Eulalia, Orchidea]
Ornella;12/02/2016;2;no;no;[Mélie, Crocefissa]
Orquidea;06/11/2015;22;no;yes;[Filomena, Reina, Lodovica, Fiorenza, Maïté, Sumru, Enora, Marion, Graziella, Godeliève, Veneranda, Teodora, Alida, Amora, Gülçin, Lucilla, Ayla, Vanda, Moira, Andere, Acelya, Fulya]
Orquidia;09/08/2015;3;no;no;[Leira, Catherine, Albane]
Orsola;03/09/2015;9;no;no;[Gülriz, Blanche, Yolène, Théa, Seina, Carmen, Harika, Samanta, Godalupe]
Orsolina;19/09/2015;25;yes;no;[Kemena, Esperanza, Christiane, Elvia, Lucita, Manon, Puebla, Agnese, Şafak, Generosa, Beata, Nicla, Bruna, Gülsüm, Ikerne, Prospera, Fernanda, Dionisa, Fabiana, Camélie, Ventura, Arcadia, Bénédicte, Leya, Carletta]
Ortensia;03/02/2015;11;yes;yes;[Mirta, Salvadora, Şiir, Doda, Gözde, İlksen, Léa, Arama, Ermenegilda, Giliola, Esteva]
Osana;19/04/2015;22;no;yes;[Trella, Heves, Apollina, Carlita, Violaine, Jaione, Eloée, Sumru, Ella, Aliye, Ildegonda, Lucrezia, Sibilla, Deanna, Hürriyet, Luisa, Giliola, Nekane, Tiziana, Pelin, Nilde, Agostina]
Osane;26/03/2016;9;no;no;[Marcella, Türkan, Babila, Edvige, Hayriye, Agnese, Samanta, Paquita, Şenay]
Osanna;06/04/2015;3;no;no;[Alazne, Marlène, Sonia]
Otilia;13/03/2016;9;no;no;[Evelyne, Veridiana, Emilia, Maëva, Kamelya, Sidonia, Fausta, Elodie, Chiara]
Ottilia;10/04/2015;14;yes;yes;[Lareina, Palmira, Pia, Marcela, Meriç, Eskarne, Adelita, İdil, Edvige, Ada, Diamante, Hürmüz, Marlène, Söğüda]
Oya;29/07/2015;3;no;no;[Antonella, Loanne, Olimpia]
Pabla;14/10/2014;10;yes;no;[Imelda, Esterina, Chloé, Nolwenn, Madalena, Ana, Fonda, Şeyda, Fulden, Marietta]
Paciencia;14/11/2014;4;yes;no;[Seyyal, Philomène, Nicoletta, Pelagia]
Pakize;03/05/2015;3;no;no;[Dia, Francine, Cahide]
Palba;16/09/2015;10;no;no;[Céline, Öykü, Liliane, Alessia, Fıtnat, Gudule, Jesusa, Vanda, Gülay, Müşerref]
Palladia;26/09/2015;25;no;yes;[Laurencia, Delmara, Isolda, Galena, Hazan, Bella, Demet, Beatrisa, Hermosa, Elaide, Druina, Marta, Andréanne, Türkan, Lucile, Naiara, Léonie, Gülçin, Selda, Sabine, Florinia, Stefania, Viviana, Carine, Pedra]
Palmazio;30/01/2015;13;yes;no;[Paquita, Oliveria, Meral, Coline, Leda, Célie, Odette, Asella, Mafalda, Lodovica, Deikun, Orquidea, Esterina]
Palmira;20/08/2014;17;yes;yes;[Bianca, Gezane, Sébastienne, Şengul, Bambina, Günçe, Esperanza, Duena, Lale, Sofia, Müesser, Edith, Aurore, Vinciene, Pembe, Verdiana, Evangelina]
Paloma;22/03/2015;4;yes;no;[Proserpina, Fatma, Loanne, Almunda]
Pamela;12/06/2016;14;no;no;[Sefora, Giuditta, Çiler, Samanta, Zanita, Burcu, Adria, Jeannette, Sultan, Iona, Aletia, Urielle, Clorinda, Giuditta]
Paola;30/06/2016;22;no;no;[Zoe, Lidia, Adelaide, Nil, Ester, Editta, Héloïse, Pia, Camille, Fusun, İpek, Naiara, Sofia, Figen, Bice, Sevval, Alona, Rosamunda, Devera, Nevcivan, Benigna, Giada]
Papatya;20/10/2015;21;no;no;[Macide, Öykü, Gülçin, Ilia, Sevinç, Sevda, Roberta, Gigliola, Tezer, Lütfiye, Lison, Leonor, Enimia, Lavinia, Gaëlle, Alfonsa, Berenice, Müesser, Margherita, Soizic, Ramira]
Paquita;27/11/2015;13;no;yes;[Lola, Fidan, Letitia, Nolwenn, Rossana, Ottilia, Lolie, Pastora, Pelagia, Massima, Florencia, Doroteia, Işın]
Pascale;11/12/2015;24;no;no;[Prudenzia, Sebastiana, Nevcivan, Laurine, Basilia, Polissena, Buena, Şefika, Basilia, Ersilia, Fem, Felicita, Sidonia, Cléa, Florida, Mehtap, Blanche, Ludivine, Alona, Ülker, Ventura, Dulcinea, Léopoldine, Eléa]
Pastora;19/08/2015;6;yes;no;[Asu, Milena, Rufa, Macaria, Bibiane, Necla]
Patricia;04/01/2015;5;yes;no;[Jeannette, Rina, Altea, Lelia, Lia]
Patrizia;13/12/2015;13;yes;no;[Carmelita, Leda, Hülya, Salime, Leonor, Bassilla, Terceira, Müjde, Liana, Ernesta, Emma, Margaux, Gloria]
Paule;22/10/2014;25;yes;no;[Simone, Soledad, Şima, Aureliana, Florence, Almunda, Alfonsa, Iginia, Kesare, Fehime, Angelia, Linda, Yolande, Godiva, Noëlie, Alita, Netice, Damiana, Ignacia, Amélie, Rufa, Pervin, Nathanaëlle, Remedios, Clara]
Paulette;15/12/2015;2;no;no;[Colette, Edwige]
Pauline;16/10/2014;20;yes;yes;[Adina, Amata, Liana, Iginia, Iride, Jeannette, Onorina, Lolitta, Cordelia, Prudenzia, Delmara, Orquidia, Luce, Maëlys, Ida, Mercedes, Eugénie, Ahu, Clelia, Victoire]
Paulita;13/05/2016;5;no;no;[Carolina, Simona, Flora, Şükran, Trasea]
Paz;13/10/2014;9;no;no;[İlknur, Saniye, Albertina, Ester, Rose, Simonne, Salbatora, Acelya, Annita]
Pedra;14/02/2015;2;yes;no;[İkbal, Kesare]
Pelagia;01/10/2014;15;yes;no;[Leira, Daniela, Minerva, Aida, Digna, Astrid, Gracia, İmge, Eufemia, Guenda, Madre, Quartilla, Purisima, Nuran, Marie]
Pelin;13/06/2016;25;no;yes;[Adina, Théa, Justine, Ursulina, Pembe, Samona, Philippine, Emma, Glenda, Huri, Sunay, Valérie, Selvaggia, Nancy, Nurhan, Reina, Sevtap, Eve, Yanamarie, Gülizar, Ernestine, Raymonde, Ludivine, Bernadette, Şeniz]
Pembe;06/03/2016;11;no;yes;[Ilaria, Lorraine, Madalena, Tansu, İlksen, Maura, Müberra, Joséphine, Celinia, Nadir, Samona]
Penelope;19/05/2016;10;yes;no;[Olivia, Aurélie, Orlanda, Elaide, Aurore, Gabriella, Kadriye, Claralie, Jale, Sümeyya]
Pepita;24/03/2015;1;yes;no;[Emanuela]
Peral;21/01/2015;8;yes;no;[Chiara, Italia, Clelia, Capucine, Elena, Sema, Neşe, Luigia]
Perfecta;22/08/2014;2;yes;no;[Ülker, Gudule]
Perihan;19/10/2015;5;no;no;[Şeyma, Honoratas, Maite, Carmencita, Alina]
Perla;12/07/2015;6;no;no;[Manolya, Priscilla, Pia, Gwenaëlle, Alexandra, Almundina]
Perran;06/10/2014;10;yes;no;[Beata, Olinda, Florina, Marjolaine, Cinzia, Carola, Digna, Adele, Genoveffa, Gülsüm]
Perrine;20/11/2014;24;no;yes;[Mukaddes, Artemisa, Olinda, Dorotea, Agnese, Fiordaliso, Alexia, Sevinç, Ottilia, Brunilde, Egizia, Desiderata, Meryem, Maëlys, Marinetta, Eglantine, Lia, Teodora, Rocio, Margherita, Ofelia, Salime, Suelita, Alita]
Pertev;05/05/2015;16;yes;yes;[Euphrasie, Hanım, Seniha, Elimena, Jeannine, Hanife, Marina, Serpil, Şelale, Billur, Floralie, Diletta, Esteva, Saba, Carilla, Gezane]
Pervenche;27/11/2015;20;no;yes;[Cyprienne, Salime, Salomé, Carletta, Selvi, Atanasia, Odetta, Paloma, Frescura, Fadime, Laura, Gülsüm, Gala, Nilgün, Raquel, Aida, Dulcine, Romilda, Veneranda, Bénédicte]
Pervin;23/09/2014;7;no;no;[Rocio, Alona, Danielle, İmge, Yoana, Mareta, Eugénie]
Petek;30/06/2015;9;no;no;[Lena, Ora, Ninfa, Amalur, Valériane, Célie, Şengul, Eloisa, Brigidia]
Petronilla;23/10/2015;25;yes;no;[Andréa, Ombretta, Luisa, Piraye, Saliha, Izarra, Selvi, Clorinda, Deikun, Inez, Cuzia, Isis, Artemisia, Adriana, Isidora, Serena, Perrine, Alice, Solana, Fadime, Anaïs, Ülkü, Rossella, Danièle, Generosa]
Philippine;17/04/2015;13;yes;no;[Aza, Jesusa, Vera, Elaide, Zosima, Josée, Atanasia, Fidan, Sarita, Elisa, Mara, Flavienne, Milagritos]
Philomène;06/06/2015;18;no;no;[Cora, Incoronata, Seziş, Juliette, Leonora, Purisima, Iride, Mara, Ulviye, Deodata, Delinda, Sidonia, Mathilde, Clara, Filipa, Enimia, Dia, Enora]
Pia;25/04/2016;25;no;yes;[Elodie, Enriqua, Elodie, Emilie, Isabelle, Şehrazat, Emeraude, İpek, Dahlia, Doloritas, Prisca, Godeliève, Laurence, Raphaëlle, Pauline, Iphigénie, Clarisse, Pélagie, Simona, Celeste, Şule, Mia, Jesusa, Marta, Monique]
Piera;11/09/2015;13;yes;no;[Deikun, Armida, Gaudenzia, Manon, Mélie, Şükriye, Silvana, Marisa, Deina, Inocencia, Danielle, Hülya, Günçe]
Pilar;11/09/2015;2;no;no;[Malorie, Joëlle]
Piraye;07/10/2015;10;no;no;[Larunda, Cuzia, Regina, Luce, Thalie, Deanna, Roseline, Handan, Leonor, Agnés]
Placida;14/02/2015;11;no;no;[Jacotte, Clorinda, Eleonora, Agata, Nur, Patrizia, Monica, Carole, Ildegarda, Eutalia, Coralie]
Polissena;27/07/2016;4;yes;no;[Aybüke, Aletia, Alejandra, Manda]
Porzia;03/06/2016;1;no;no;[Dulcina]
Primavera;03/04/2016;17;no;no;[Allegra, Danièle, Polissena, Enriqueta, Oriana, Odette, Fuldem, Allegra, Laurencia, Euridice, Tabora, Mathilde, Dulcinia, Corazon, Adeline, Liana, Evelina]
Prisca;05/12/2015;17;yes;no;[Irènée, Henriqua, Lalegün, Josée, Aquilina, Isis, Aintzane, Eloée, Francine, Valeria, Gülben, İnci, Jeanne, Vala, Marjolaine, Patrizia, Atalaya]
Priscilla;24/02/2016;8;yes;no;[Makbule, Gala, Piera, Concetta, Gorane, Isotta, Fıtnat, Allegra]
Proserpina;26/08/2014;23;yes;yes;[Sabrina, Ricarda, Adèle, Kumru, Ascencion, Buket, Perrine, Norina, Albertine, Melodi, Doğa, Nazli, Iole, Munise, Rose, Bedia, Simten, Ugolina, Gorane, Thalie, Alda, Maëva, Nekane]
Prospera;15/12/2014;8;no;no;[Daphnée, Carlotta, Berenice, Billur, Neiva, Nadine, Irmina, Annagrazia]
Prudencia;15/05/2016;9;yes;no;[Céline, Zoélie, Tansu, Noëlle, Tansu, Hümeyra, Carla, Sonay, Enriqueta]
Prudenzia;01/06/2015;15;yes;no;[Hanife, Immacolata, Lise, Hayriye, Giorgia, Livia, Laurine, Selene, Ombeline, Ramira, Nural, Mara, Capucine, Tabora, Estelle]
Puebla;29/06/2016;16;no;no;[Lorelie, Eulalia, Célie, Sahiba, Enriqueta, Anita, Fatma, Hélyette, Olga, Yasmine, Alizée, Cristiana, Clémence, Carlita, Rica, Coraline]
Pura;01/01/2015;23;no;yes;[Gala, Olcay, Andromeda, Ugolina, Fedora, Melosa, Clarisse, Prudencia, Alegria, Eleonora, Zanita, Antonina, Charlène, Şehnaz, Elisabetta, Carlotta, Esma, Lalehan, Müberra, Hamiyet, Urielle, Cleo, Astrée]
Pureza;21/08/2014;16;yes;yes;[Alina, Ainhoa, Deikun, Marietta, Giorgia, Roxane, Belina, Prudenzia, Paulette, Clarissa, Dalida, Sim, Mutlu, Reina, Gülpembe, Eutalia]
Purisima;13/08/2014;13;no;yes;[Axelle, Verda, May, Vildan, Ema, Nisa, Apolline, Italia, Amalur, Adélaïde, Izarre, Germana, Gwendoline]
Pélagie;03/03/2015;20;yes;no;[Gülsün, Sarita, Azize, Egle, Sonay, Hamiyet, Gülsüm, Sonay, Veneranda, Meliha, Fulden, Fatima, Assunta, Nazmiye, Josune, Çiğdem, Clodovea, Elisabetta, Safiye, Ilva]
Pιnar;13/09/2014;5;no;no;[Carole, Güher, Nergis, Josefina, Soave]
Pιrιltι;04/01/2016;17;yes;yes;[Cahide, Yolanda, Alona, Aurkene, Adria, Magali, Meriç, Nadine, Clara, Ersilia, Elvire, Anita, Cora, Sabina, Nezihe, Gülizar, Delmara]
Quartilla;06/12/2015;2;yes;no;[Giulitta, Lolita]
Querida;05/09/2014;4;no;no;[Celinia, Monique, Ascencion, Carlita]
Quieta;13/12/2015;18;no;no;[Gaye, Federica, Izazkun, Güllü, Appia, Zoe, Fleur, Annagrazia, Ana, Aurélie, Nurseli, Carine, Şeniz, Luciana, Nurdan, Alba, Nil, Ernestine]
Quinta;20/03/2015;20;no;no;[Delicia, Vala, Innocenza, Alexie, Alita, Amaia, Delinda, Alida, Lucile, Izazkun, Constance, Adelina, Müjde, Lilas, Fortunata, Ferah, Samanta, Angelina, Gitana, Ségolène]
Quiteria;11/03/2016;18;no;no;[Alona, İdil, Gorane, Argelia, Mélaine, Senalda, Palladia, Hürmüz, Fabienne, Çağla, Esmeralda, Maëlle, Liana, Margaux, Inez, Siren, Nurhan, Véronique]
Rabia;02/03/2016;3;yes;no;[Hamide, Edwige, Aletia]
Rachele;19/10/2015;11;yes;yes;[Ulviye, Luz, Fiorella, Bassilla, Pembe, Genoveffa, Almundina, Fortuna, Perfecta, Benigna, Rina]
Raffaella;16/09/2015;24;no;yes;[Arcadia, Mercedes, Lucie, Gamze, Micheline, Chiara, Şehnaz, Ildegarda, Julie, Innocenza, Morgane, Nicoletta, Orquidea, Cosma, Marietta, Mélaine, Eleonora, Rosanna, Meriç, Fiammetta, Rosalind, Serap, Irma, Asella]
Raimunda;12/09/2015;13;no;yes;[Danièle, Lison, Gamze, Ilaria, Arzu, Ainhoa, Thiphanie, Serin, Giuliana, Norina, Lia, Elide, Rosita]
Rainelda;26/04/2016;8;yes;no;[Morgaine, Nuray, Valeriana, Dionis, Elvira, Licia, Nursel, Rabia]
Ramira;25/07/2015;9;no;no;[Carmen, Ayfer, Alexane, Tayyibe, Camélie, Andromeda, Valentine, Fabiana, Luisa]
Ramona;13/08/2015;22;yes;no;[Simone, Candide, Rebecca, Cinzia, Nazli, Manda, Colomba, Senona, Ayfer, Capucine, Frédérique, Edvige, Alfonsa, Seral, Marjorie, Félicie, Laura, Mihriban, Turna, Cosma, Sevgi, Ginessa]
Rana;19/06/2015;3;yes;no;[Amor, Felisa, Burçak]
Raphaëlle;28/11/2014;20;no;yes;[Dalila, Athenaïs, Linda, Soizic, Aida, Rufina, Mélanie, Lalie, Donatella, Oya, Figen, Altea, Lilas, Lucita, Roberta, Solange, Romane, Brigida, Lauralie, Veronica]
Raquel;25/07/2015;3;no;no;[Lou, Diega, Serpil]
Rasime;23/02/2015;25;no;no;[Genoveffa, Gülten, Dolores, Letizia, Carona, Fatma, Beniamina, Elvia, Diane, Sabite, Annagrazia, Abbondanza, Güler, Silvia, Georgie, Elda, Cléa, Şahika, Fuldem, Norina, Sabina, Alberta, Irma, Gertrude, Nebahat]
Raymonde;17/03/2016;25;no;no;[Carlota, Naciye, Makbule, Ora, Colette, Mukrime, Sezen, Lale, Hayat, Garabine, Fe, Tarquinia, Savanna, Alessia, Sim, Sabriye, Müge, Juanita, Şeyda, Andréa, Petek, Arianna, Carilla, Jesusa, Brigidia]
Rebecca;28/09/2015;17;yes;yes;[Nuray, Carletta, Flaminia, Alfreda, Gertrude, Regina, Maite, Roldana, Bedia, Rosamunda, Roxane, Colette, Marine, Fiammetta, Benilde, Şehnaz, Laura]
Regina;28/04/2016;14;yes;yes;[Suzan, Tullia, Cristina, Ambra, Fermina, Elise, Gioacchina, Vera, Buket, Sena, Anatolia, Hilal, Lidania, Leonia]
Reina;26/10/2015;20;no;no;[Ugolina, Laure, Esma, Lorda, Félicienne, Concetta, Beniamina, Orchidea, Ludivine, Leonor, Şevval, Carole, Martine, Geltrude, Aurkena, Macide, Nevada, Patricia, Karine, Tünay]
Remedios;01/12/2015;25;no;no;[Odilia, Nevada, Aline, Vildan, Sancha, Amaia, Gözde, Leonilda, Güler, Patricia, Isa, Elide, Senalda, Yanamaria, Flavia, Inez, Nevin, Gülsen, Burcu, Melodi, Giada, Papatya, Valériane, Camille, Annabella]
Remziye;29/01/2015;7;no;no;[Ginette, Güniz, Pascale, Nathanaëlle, Gezana, Deiene, Oriane]
Renan;13/06/2016;12;no;yes;[Rosalie, Seval, Alda, Andrée, Firdevs, Garbine, Naiara, Giuditta, Nicole, Deina, Ümmühan, Sabine]
Renata;08/05/2016;8;yes;no;[Morgane, Roberta, Marion, Selvaggia, Doroteia, Soizic, Telica, Valentine]
Rengin;05/04/2015;18;yes;no;[Onorina, Annabella, Colombe, Anaïs, Geltrude, Aza, İzgi, Figen, Lucienne, Marinella, Marana, Veronica, Fiordaliso, Aldonza, Asia, Afet, Flore, Guillelmina]
Renée;06/02/2015;8;yes;no;[Carletta, Buket, Onorata, Asu, Genoveffa, Sidonia, Calida, Dionis]
Reyhan;27/09/2015;14;yes;yes;[Nuran, Necla, Ségolène, Doda, Isabeau, Italia, Aurelia, Mélisande, Garabine, Vanda, Roxane, Marisa, Axelle, Lore]
Reyyan;08/03/2016;22;no;yes;[Angelia, Vicenta, Margarita, Hasibe, Claralie, Esperanza, Kadriye, Jeannette, Garabina, Herminia, Carmen, Ursulina, İdil, Landa, Antoinette, Fonda, Simona, Flora, Gülben, Sefora, Flaviana, Emiliana]
Rezzan;10/12/2014;24;yes;no;[Evita, Riccarda, Placida, Nurseli, Landa, Liboria, Amedée, Lorenza, Josée, Ottilia, Grâce, Gürcan, Geltrude, Norina, Pertev, Vicenta, Dalila, Gülgün, Angelina, Ambre, Ria, Angela, Régine, Kutlay]
Ria;26/07/2016;19;no;yes;[Candice, Oihane, Sabrina, Clémentine, Telica, Eléonore, Quiteria, Veronica, Teresa, Fernanda, Orchidea, Izarra, Catalina, Fadime, Sabahat,Sebahat, Gaspara, Carina, Asia, Carmina]
Rica;09/05/2016;22;no;no;[Roana, Asia, Mine, Charlotte, Arianna, Imelda, Dionis, Diler, Damiana, Angela, Gloria, Loïse, Dina, Genoveffa, Elettra, Şevval, Liviana, Elimena, Sonia, Assunta, Nilde, Cléa]
Ricarda;24/03/2016;12;yes;no;[Yolène, Esma, Kutlay, Pascale, Piera, Polissena, Lea, Eglantine, Semahat, Clarissa, Doloritas, Colombe]
Riccarda;12/07/2015;12;no;yes;[Ferah, Deikun, Adria, Cassandre, Gudule, Marion, Lupe, Meltem, Giuditta, Armelle, Henriette, Appia]
Rina;13/11/2014;9;yes;no;[Bernadetta, Blanca, Papatya, Louredes, Petronilla, Hayriye, Elaide, Bambina, Casild]
Rio;22/01/2016;15;yes;no;[Melike, Ludovica, Andeana, Nadège, Bernadetta, Fabienne, Itxaro, Dia, Maïté, Morgane, Seziş, Olga, Mirella, Nural, Mücella]
Rita;11/09/2014;13;yes;yes;[Dora, Ermelinda, Sevval, Andere, Idoia, Bérénice, Alberta, Ilva, Garbine, Ilenia, Melosia, Ernestine, Axelle]
Roana;08/09/2015;10;yes;no;[Clara, Quartilla, Gitana, Kemena, Paule, Gundelinda, Maddalena, Rabia, Agata, Makbule]
Roberta;25/05/2016;25;yes;yes;[Dulcina, Fulden, Damita, Fulden, Micheline, Yolande, Kamelya, Cirilla, Aline, Feyza, Norma, Anne, Nebahat, Marita, Günay, Adèle, Andrée, Deanna, Angéline, Pelin, Chiara, Handan, Annita, Ria, Stefania]
Rocio;19/06/2016;19;yes;no;[Silvia, Xeveria, Terceira, İkbal, Segunda, Fiore, Viola, Latife, Clarissa, Gamze, Adalgisa, Madre, Emiliana, Doda, Dalila, Costanza, Luce, Odile, Germaine]
Roderiga;13/08/2015;13;no;no;[Basilia, Noëlie, Florina, Asia, Landa, Yoana, Mirabelle, Miranda, Hülya, Manda, Frédérique, Vittoria, Polissena]
Roldana;07/03/2015;25;no;yes;[Sara, Massima, Sinem, Vera, Odette, Tünay, Giliola, Yolanda, Diamante, Grâce, Merve, Olivia, Makbule, Dicle, Pabla, Ramona, Nilüfer, Giacinta, Argelia, Sabine, Mehpare, Zurina, Gwenaëlle, Melodi, Lia]
Romana;10/07/2016;24;no;yes;[Zama, Lucita, Zelinda, Fiordaliso, Alberta, Asia, Leda, Blanche, Noëlle, Marinetta, Şafak, Munire, Adelasia, Manon, Mehtap, Lalehan, Imelda, Christiane, Desdemona, Marion, Nihal, Erendiria, Çağla, Flavienne]
Romane;13/05/2016;1;yes;no;[Gardotza]
Romilda;04/07/2016;2;yes;no;[Théoline, Desiderata]
Romina;01/03/2015;2;no;no;[Jakinda, Consuelo]
Romola;03/02/2015;18;yes;no;[Dionisia, Samime, Ivetta, Bérénice, Isabella, Serena, Mahfuze, Morgane, Manolya, Inés, Giulitta, Louane, Ilva, Elisabette, Sinem, Turna, Gezana, Annabella]
Rosa;23/03/2016;5;yes;no;[Lorella, Menodora, Nurhan, Matilde, Melis]
Rosalia;20/05/2016;4;yes;no;[Faustine, Amalure, Acelya, Noémie]
Rosalie;12/04/2015;18;no;no;[Alva, Annagrazia, Jasone, Maëva, Atanasia, Melisa, Prospera, Luciana, Cosma, Yolanda, Tabita, Ave, Fugen, Ortensia, Florie, Beatrisa, Lena, Şehrazat]
Rosalind;27/08/2014;7;no;no;[Selva, Melosa, Greta, Diler, Margarita, Fem, Tezer]
Rosalinda;01/01/2016;20;no;no;[Deina, Quieta, Dulcine, Almundena, Digna, Elsie, Ester, Seden, Iginia, Lauriane, Kezban, Sonia, Alexie, Angéline, Carolina, Armida, Sophie, Guenda, Marana, Druina]
Rosalinde;28/10/2015;24;no;no;[Fiordaliso, Gotzone, Pelagia, Allegra, İrem, Amata, Kezban, Susanna, Noémie, Consolacion, Lorenza, Nazan, Candice, Serap, Rica, Teodora, Gaye, Juanita, Turna, Andere, Palba, Reyyan, Bartolomea, Tiziana]
Rosamaria;28/06/2016;4;no;no;[Ilia, Aracelia, Mutlu, Imelda]
Rosamunda;24/07/2016;6;yes;no;[Müşerref, Gürcan, Irene, Kevser, Irune, Francisca]
Rosanna;14/06/2016;8;no;no;[Denise, Nezaket, Fadime, Aintzane, Edda, Manolya, Amor, Pascale]
Rosario;13/02/2016;23;yes;no;[Morgaine, Sidoine, Louane, Adelaide, Ombeline, Salvadora, Fabiola, Hazan, Gülsün, Carine, Donatella, Telica, Apollina, Zelinda, Axelle, Amalure, Jeannine, Astrelle, Aglaé, Donna, Eleonora, Estella, Petronilla]
Rose;07/08/2015;1;yes;no;[Gülizar]
Roseline;20/08/2014;19;no;no;[Valeriana, Semiha, Teresa, Raphaëlle, Mélaine, Barbara, Ophélie, Seden, Beatrisa, Hanım, Sancia, Fiorenza, Adile, Isotta, Anunciacion, Yvonne, Manuela, Bengi, Tünay]
Rosemarie;23/05/2016;4;yes;no;[Déborah, Idurre, Berrak, Savanna]
Rosita;17/08/2015;16;no;yes;[Ildegarda, Maite, Ombeline, Aurora, Caterina, Eusebia, Seral, Clarisse, Gülpembe, Teodora, Chanel, Noëlie, Veneranda, Nuriye, Alphonsine, Hélène]
Roslyn;28/10/2014;17;yes;no;[Leontina, Mirella, Elisea, Vicenta, Ambre, Romina, Larunda, Annunziata, Eléa, Salomé, Corazon, Gechina, Aza, Carmencita, Eugenia, Senalda, Aurore]
Rosmunda;31/05/2016;14;no;no;[Seina, Günçe, Berrak, Aitziber, Sabina, Mélisande, Fusun, Amandine, Eliana, Ida, Serpil, Faqueza, Eloée, Marisa]
Rossana;22/11/2014;13;no;yes;[Milagrosa, Clodovea, Gülgün, Athalia, Valérie, Rica, Dionisia, Jimena, Zurina, Doroteia, Mihriban, Marianne, Florentine]
Rossella;22/01/2015;24;yes;no;[France, Alessandra, Seniha, Suna, Aline, Alona, Demetria, Aglaé, Séphora, Ariane, Lea, Aida, Elisabeth, Salomé, Agueda, Sevinç, Diletta, Oihane, Danièle, Sevval, Işın, Kemena, Marisa, Maëva]
Roxane;23/01/2015;11;yes;yes;[Ségolène, Eliane, Esmerelda, Erendiria, Marlène, Axelle, İmge, Hanife, Camille, Beatrice, Ausiliatrice]
Rufa;20/05/2015;11;no;no;[Latife, Natalina, Serafina, Carmencita, Lucile, Fazilet, Ginebra, Piraye, Maura, Paquita, Carmelita]
Rufina;12/12/2014;9;yes;no;[Paola, Ella, Eva, Çiler, Igone, Encarnacion, Müesser, Tarsilla, Lorena]
Régine;03/05/2015;17;yes;no;[Ikerne, Gilda, Mihriban, Amélie, Caterina, Gilda, Heves, Nilgün, Lolitta, Valeria, Liviana, Vahide, Galena, Harika, Olinda, Faustine, Aglaé]
Saadet;17/06/2015;7;yes;no;[Lolitta, Cipriana, Liboria, Sabine, Irune, Silvana, Palmazio]
Saba;05/01/2015;17;yes;yes;[Christiane, Gözde, Germaine, Seziş, Acilia, Ornella, Guillelmina, Emanuela, Pascale, Tülay, Melodi, Fazilet, Bella, Martine, Catalina, Guillelmina, Carmina]
Sabahat,Sebahat;09/09/2014;24;yes;no;[Federica, Rosamunda, Aleta, Anabel, Aurore, Iluminada, Luisa, Alazne, Annie, Gülsüm, Siren, Serin, Özlem, Valérie, Remedios, Luna, Evelina, Gülriz, Paulette, Adina, Philippine, Lalie, İzel, Nadir]
Sabana;21/01/2015;15;no;no;[Vivienne, Viviana, Şafak, Aleta, Lucie, Consolacion, Olimpia, Nezaket, Cointa, Brigitta, Arianna, Ginette, Quartilla, Secondina, Gioia]
Sabiha;12/09/2015;16;no;no;[Diamante, Lur, Daria, Zarina, Ida, Uliva, Ornella, Giuliana, Hasibe, Wanda, Diodata, Cennet, Telica, Chantal, Aurkene, Müge]
Sabina;27/02/2015;13;yes;yes;[Dorothée, Solmaz, Vittoria, Veridiana, Matilde, Müesser, Alphonsine, Alexia, Josée, Vanille, Soave, Roberta, Oya]
Sabine;22/11/2014;15;no;no;[Kamile, Paz, Cirilla, Concepcion, Milagrosa, Lourdes, Nurseli, Gürcan, Fonda, Rasime, Simona, Euridice, Artemisia, Rosalinde, Nelia]
Sabite;04/07/2016;6;no;no;[Gonca, Nihal, Lavinia, Vildan, Tezer, Acilia]
Sabrina;10/12/2015;2;yes;no;[Mercedes, Gaye]
Sabriye;01/01/2015;22;yes;yes;[Savina, Madeleine, Zurina, Amina, Ambre, Pura, Vahide, Cécile, Aurélie, Charlotte, Pelin, Nimet, Buena, Nancy, Rasime, Clelia, Blanca, Marcelle, Nuccia, Lara, Yanamarie, Dia]
Sacide;05/06/2015;3;no;no;[Giulia, Mélodie, Emeraude]
Safiye;28/09/2014;3;yes;no;[Aglaé, Fidan, Viola]
Sahiba;16/03/2016;9;yes;no;[Loriana, Amélie, Alda, Lucienne, Gaia, Tülin, Francisca, Enrica, Rabia]
Salbatora;28/05/2016;5;no;no;[Sevinç, Aliénor, Olivia, Esperanza, Dianora]
Saliha;03/02/2016;6;yes;no;[Lucrèce, Martina, Ginevra, Conshita, Gülfem, Mahfuze]
